city;country;price;size;rooms;latitude;longitude;address
hamburg;DE;655900;83;2.5;53.5903912;9.9868771;"Eppendorf, Hamburg"
hamburg;DE;695000;86;3;53.5903912;9.9868771;"Eppendorf, Hamburg"
hamburg;DE;4900000;357;4;53.5429127;9.9958346;"HafenCity, Hamburg"
hamburg;DE;450000;78.88;3;53.6405454;10.0960326;"Saseler Chaussee 34, Wellingsbüttel, Hamburg"
hamburg;DE;2095000;170;6;53.5715093;10.0127361;"Uhlenhorst, Hamburg"
hamburg;DE;2010000;160;4;53.5715093;10.0127361;"Uhlenhorst, Hamburg"
hamburg;DE;285000;79.19;2.5;53.6038827;10.1581547;"Rahlstedt, Hamburg"
hamburg;DE;455000;47.66;2;53.595716249999995;9.982052344947535;"Im Tale 9, Eppendorf, Hamburg"
hamburg;DE;398000;94.74;4;53.5967771;9.9284099;"Stellingen, Hamburg"
hamburg;DE;679000;101;3;53.5672366;10.0452407;"Eilbek, Hamburg"
hamburg;DE;733000;104;4;53.5847;9.75639;"Rissen, Hamburg"
hamburg;DE;514000;80;3;53.5847;9.75639;"Rissen, Hamburg"
hamburg;DE;690000;82;3;53.540085;10.0108908;"Versmannstraße 22, HafenCity, Hamburg"
hamburg;DE;1155000;103;4;53.540085;10.0108908;"Versmannstraße 22, HafenCity, Hamburg"
hamburg;DE;4200000;231;5;53.560325649999996;9.996088953737038;"Alsterufer 10, Rotherbaum, Hamburg"
hamburg;DE;1900000;115;3;53.560325649999996;9.996088953737038;"Alsterufer 10, Rotherbaum, Hamburg"
hamburg;DE;958000;89.58;2;53.5391012;9.99335367214773;"Am Strandkai 1, HafenCity, Hamburg"
hamburg;DE;813000;79.2;2;53.5391012;9.99335367214773;"Am Strandkai 1, HafenCity, Hamburg"
hamburg;DE;3800000;210;4;53.5754331;9.9804402;"Harvestehude, Hamburg"
hamburg;DE;1305000;178.31;5;53.5646946;10.0951277;"Oktaviostraße 96b, Marienthal, Hamburg"
hamburg;DE;799000;115;3;53.5646946;10.0951277;"Oktaviostraße 96b, Marienthal, Hamburg"
hamburg;DE;690000;110.5;4.5;53.557166050000006;9.865905650934046;"Jürgensallee 99, Othmarschen, Hamburg"
hamburg;DE;559000;83.3;3;53.5672853;9.9051362;"Haydnstraße 11, Bahrenfeld, Hamburg"
hamburg;DE;569000;84.16;3;53.5672853;9.9051362;"Haydnstraße 11, Bahrenfeld, Hamburg"
hamburg;DE;429000;74.03;2;53.57191795;9.8525782;"Goosacker 1,3, Osdorf, Hamburg"
hamburg;DE;548000;99.19;3;53.57191795;9.8525782;"Goosacker 1,3, Osdorf, Hamburg"
hamburg;DE;230000;40.92;1;53.5952238;10.1474134;"Rahlstedter Straße 169, Rahlstedt, Hamburg"
hamburg;DE;407000;77.4;3;53.5952238;10.1474134;"Rahlstedter Straße 169, Rahlstedt, Hamburg"
hamburg;DE;950000;87;2;53.5429127;9.9958346;"HafenCity, Hamburg"
hamburg;DE;439000;72;2;53.5963901;10.0038317;"Winterhude, Hamburg"
hamburg;DE;4100000;282;5;53.5754331;9.9804402;"Harvestehude, Hamburg"
hamburg;DE;1265000;112;4;53.5715093;10.0127361;"Uhlenhorst, Hamburg"
hamburg;DE;2590000;186;4;53.5715093;10.0127361;"Uhlenhorst, Hamburg"
hamburg;DE;790000;81;3;53.5729968;10.0186977;"Kanalstraße 48, Uhlenhorst, Hamburg"
hamburg;DE;800000;82;3;53.5729968;10.0186977;"Kanalstraße 48, Uhlenhorst, Hamburg"
hamburg;DE;1250000;170;4.5;53.5523199;9.8530472;"Baumschulenweg ,, Nienstedten, Hamburg"
hamburg;DE;330000;82;4;53.6038827;10.1581547;"Rahlstedt, Hamburg"
hamburg;DE;1485000;127;4;53.5684065;9.9874317;"Rotherbaum, Hamburg"
hamburg;DE;320000;60;2;53.6105412;10.0038889;"Alsterdorf, Hamburg"
hamburg;DE;240000;50;2;53.5798851;10.0432506;"Barmbek-Süd, Hamburg"
hamburg;DE;2025000;150;4;53.5715093;10.0127361;"Uhlenhorst, Hamburg"
hamburg;DE;299000;59;2.5;53.5798851;10.0432506;"Barmbek-Süd, Hamburg"
hamburg;DE;1240000;147;4;53.5643916;10.02538555;"Güntherstr.  7, Hohenfelde, Hamburg"
hamburg;DE;380000;88;2;53.6284111;9.9557091;"Niendorf, Hamburg"
hamburg;DE;260000;68;2;53.557859949999994;10.094565574425179;"Hamm-Nord, Hamburg"
hamburg;DE;2500000;160;3;53.539506;9.992880795253166;"Am Strandkai 3, HafenCity, Hamburg"
hamburg;DE;719000;116.95;3;53.56486725;10.04662049347862;"Papenstraße 84a, Eilbek, Hamburg"
hamburg;DE;649000;99;2.5;53.6023971;9.9566624;"Lokstedt, Hamburg"
hamburg;DE;630000;121;4;53.6284111;9.9557091;"Niendorf, Hamburg"
hamburg;DE;399000;94;3;53.6038827;10.1581547;"Rahlstedt, Hamburg"
hamburg;DE;325000;65;3;53.616809;10.0790012;"Bramfeld, Hamburg"
hamburg;DE;330000;45;2;53.5988941;10.0480997;"Barmbek-Nord, Hamburg"
hamburg;DE;380000;88;4;53.616809;10.0790012;"Bramfeld, Hamburg"
hamburg;DE;435000;75;2;53.5690699;9.9055827;"Bahrenfeld, Hamburg"
hamburg;DE;790000;141;5;53.5690699;9.9055827;"Bahrenfeld, Hamburg"
hamburg;DE;898000;111;4;53.5550626;9.8878602;"Othmarschen, Hamburg"
hamburg;DE;179000;25.4;1;53.5672366;10.0452407;"Eilbek, Hamburg"
hamburg;DE;299000;84;3;53.6633;10.0083;"Langenhorn, Hamburg"
hamburg;DE;920000;72;2;53.5496598;9.945352;"Altona-Altstadt, Hamburg"
hamburg;DE;1690000;218;5;53.5524166;9.8443521;"Nienstedten, Hamburg"
hamburg;DE;1490000;140;3;53.5684065;9.9874317;"Rotherbaum, Hamburg"
